ID,Relationship_StartNode_NodeID,Relationship_StartNode_NodeIDType,Relationship_EndNode_NodeID,Relationship_EndNode_NodeIDType,Relationship_RelationshipType,Relationship_RelationshipStatus,Relationship_Period_1_startDate,Relationship_Period_1_endDate,Relationship_Period_1_periodType,Relationship_Period.2.startDate,Relationship_Period.2.endDate,Relationship_Period.2.periodType,Relationship_Period.3.startDate,Relationship_Period.3.endDate,Relationship_Period.3.periodType,Relationship_Qualifiers.1.QualifierDimension,Relationship_Qualifiers.1.QualifierCategory,Relationship_Quantifiers.1.MeasurementMethod,Relationship_Quantifiers.1.QuantifierAmount,Relationship_Quantifiers.1.QuantifierUnits,Registration.InitialRegistrationDate,Registration.LastUpdateDate,Registration.RegistrationStatus,Registration.NextRenewalDate,Registration.ManagingLOU,Registration.ValidationSources,Registration.ValidationDocuments,Registration.ValidationReference
251993,549300K7M1I5CBYMXN86,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-02T19:45:57.957Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-05-05T01:52:00.000Z,2022-07-21T18:37:00.000Z,LAPSED,2018-07-24T23:46:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
252120,549300K8NVK0M945YT19,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2024-04-25T00:00:00+00:00,,DOCUMENT_FILING_PERIOD,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2018-07-18T00:00:00+00:00,,RELATIONSHIP_PERIOD,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-25T09:02:28+00:00,PUBLISHED,2025-05-27T14:10:39+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,REGULATORY_FILING,https://www.ffiec.gov/npw/Institution/Profile/1951350?dt=20170701
252129,549300K8R9VXUE545U04,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-26T19:02:23+00:00,PUBLISHED,2025-05-27T14:17:18+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,OTHER_OFFICIAL_DOCUMENTS,
252232,549300KAHTTP01V8JE14,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-30T12:47:06+00:00,PUBLISHED,2025-05-27T14:18:12+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
252245,549300KAQMDPDM49LN67,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,2019-01-01T00:00:00+00:00,2019-12-31T00:00:00+00:00,DOCUMENT_FILING_PERIOD,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-27T15:54:16+00:00,PUBLISHED,2025-05-27T14:18:15+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,OTHER_OFFICIAL_DOCUMENTS,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000083100120000031/c-12312019x10k.htm
252315,549300KBHG8870182311,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2024-04-27T00:00:00+00:00,,DOCUMENT_FILING_PERIOD,2022-01-01T00:00:00+00:00,2022-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-27T15:00:35+00:00,PUBLISHED,2025-05-27T14:17:49+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,REGULATORY_FILING,https://www.ffiec.gov/npw/Institution/Profile/1951350?dt=20170701
252452,549300KCMHDR3R0M2E72,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2019-06-27T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2019-07-01T14:32:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2022-05-27T20:19:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
252733,549300KET2JCF00XAO73,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2014-01-01T00:00:00.000Z,2014-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-02T18:55:27.089Z,,RELATIONSHIP_PERIOD,2014-01-01T00:00:00.000Z,2014-12-31T00:00:00.000Z,DOCUMENT_FILING_PERIOD,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T01:49:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2020-06-30T02:53:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,ACCOUNTS_FILING,https://www.sec.gov/Archives/edgar/data/831001/000083100115000043/c-12312014x10k.htm
252745,549300KEVY45KPSXKW69,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-02T19:38:59.723Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-05-05T01:55:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2018-07-24T23:37:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
252768,549300KF2CDZIRCZAN35,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-09-28T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2023-05-27T14:31:33+00:00,LAPSED,2023-05-27T14:04:42+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,SUPPORTING_DOCUMENTS,
252901,549300KFXY90UYZ1ZI61,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2019-06-27T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,2019-07-01T00:00:00+00:00,2024-04-22T19:27:48+00:00,PUBLISHED,2025-05-27T14:17:34+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,https://find-and-update.company-information.service.gov.uk/company/11914642/filing-history/MzI3Nzk0Mzg4OGFkaXF6a2N4/document?format=pdf&download=0
252954,549300KGCD5ZHXVOGN38,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-01-01T00:00:00.000+01:00,2020-12-31T00:00:00.000+01:00,ACCOUNTING_PERIOD,2019-06-27T00:00:00.000+02:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2019-07-10T23:30:00.000+02:00,2023-08-03T20:11:29.337+02:00,LAPSED,2022-05-27T22:19:00.000+02:00,39120001KULK7200U106,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
253181,549300KI0NG7B0J45V76,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z,ACCOUNTING_PERIOD,2017-10-02T00:00:00Z,,RELATIONSHIP_PERIOD,2018-01-01T00:00:00Z,2018-12-31T00:00:00Z,DOCUMENT_FILING_PERIOD,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,2016-05-05T01:54:00Z,2023-07-31T17:11:36.903Z,LAPSED,2022-05-27T20:19:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,ACCOUNTS_FILING,
253445,549300KK4IFBFGKRJ574,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-01-01T00:00:00.000+01:00,2020-12-31T00:00:00.000+01:00,ACCOUNTING_PERIOD,2019-06-27T00:00:00.000+02:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2019-07-03T16:34:00.000+02:00,2023-08-03T20:11:51.636+02:00,LAPSED,2022-05-27T22:19:00.000+02:00,39120001KULK7200U106,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
253623,549300KL8D5Z9XLBR344,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-01-01T00:00:00.000+01:00,2020-12-31T00:00:00.000+01:00,ACCOUNTING_PERIOD,2021-05-26T00:00:00.000+02:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2021-06-02T23:30:00.000+02:00,2023-08-03T20:12:28.339+02:00,LAPSED,2022-05-28T01:33:00.000+02:00,39120001KULK7200U106,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
254063,549300KOX37PA65ZMO70,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-10-02T00:00:00Z,,RELATIONSHIP_PERIOD,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z,ACCOUNTING_PERIOD,,,,,,,,,2016-05-05T01:51:00Z,2022-07-21T18:37:00Z,LAPSED,2019-07-19T00:34:00Z,52990034RLKT0WSOAM90,PARTIALLY_CORROBORATED,SUPPORTING_DOCUMENTS,
254092,549300KP56KMVT3QYW19,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-27T13:45:49+00:00,PUBLISHED,2025-05-27T14:17:40+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,OTHER_OFFICIAL_DOCUMENTS,
254277,549300KQGNAHVAJ5BM66,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00Z,2017-12-31T00:00:00Z,ACCOUNTING_PERIOD,2017-09-03T00:00:00Z,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2017-09-03T01:34:00Z,2023-07-31T17:11:36.903Z,LAPSED,2018-07-25T19:42:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
254375,549300KR1YPI9BU3FS59,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2019-01-01T00:00:00.000+01:00,2019-12-31T00:00:00.000+01:00,ACCOUNTING_PERIOD,2019-06-27T00:00:00.000+02:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2019-07-02T16:33:00.000+02:00,2023-08-03T20:11:34.041+02:00,LAPSED,2021-06-11T20:01:00.000+02:00,39120001KULK7200U106,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
254830,549300KUGH164QRKNM81,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2024-04-27T00:00:00+00:00,,DOCUMENT_FILING_PERIOD,2022-01-01T00:00:00+00:00,2022-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-27T14:38:12+00:00,PUBLISHED,2025-05-27T14:17:48+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,REGULATORY_FILING,https://www.ffiec.gov/npw/Institution/Profile/1951350?dt=20170701
255082,549300KWCHIHOCFE2Y51,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-29T11:07:18+00:00,PUBLISHED,2025-05-27T14:17:03+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
255093,549300KWHI6V3K7WNI35,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2018-07-18T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2017-09-06T01:41:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2022-05-27T20:19:00.000Z,5493001KJTIIGC8Y1R12,PARTIALLY_CORROBORATED,SUPPORTING_DOCUMENTS,
255545,549300L046VOJ5NFXN26,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2016-01-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-09-05T01:47:38.365Z,,RELATIONSHIP_PERIOD,,,,,,,,,2017-09-05T01:47:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2018-07-25T19:41:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
255835,549300L284K2MOXS6R56,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2018-07-18T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2023-04-21T13:36:03+00:00,PUBLISHED,2024-05-27T14:05:44+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
255880,549300L2J7A36CA16L31,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2019-06-27T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2019-07-01T14:32:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2022-05-27T20:19:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
256156,549300L4STV89FWU1120,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-24T15:56:40+00:00,PUBLISHED,2025-05-27T14:17:01+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
256239,549300L5I5HIL1KT3M83,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-23T11:46:20+00:00,PUBLISHED,2025-05-27T14:10:34+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
256444,549300L762P4B1XKL560,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-01-01T00:00:00.000+01:00,2020-12-31T00:00:00.000+01:00,ACCOUNTING_PERIOD,2021-05-26T00:00:00.000+02:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2021-06-02T17:30:00.000+02:00,2023-08-03T20:13:20.166+02:00,LAPSED,2022-05-28T01:20:00.000+02:00,39120001KULK7200U106,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
256446,549300L770PQT649FP60,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-09-01T00:00:00+00:00,2024-04-24T16:18:10+00:00,PUBLISHED,2025-05-27T14:16:59+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
256479,549300L7GDPVQB3PIH27,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-02T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-05-05T01:49:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2019-07-19T00:34:00.000Z,5493001KJTIIGC8Y1R12,PARTIALLY_CORROBORATED,SUPPORTING_DOCUMENTS,
256621,549300L8LY3LYNMJUS05,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,OTHER_ACCOUNTING_STANDARD,,,,2016-05-05T00:00:00+00:00,2024-04-22T19:30:00+00:00,PUBLISHED,2025-05-27T14:17:35+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,https://find-and-update.company-information.service.gov.uk/company/05263332/filing-history/MzI3Nzg2MDgxN2FkaXF6a2N4/document?format=pdf&download=0
256988,549300LCFOUWFEKYZQ20,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-06T00:00:00+00:00,2024-04-30T15:09:10+00:00,PUBLISHED,2025-05-27T14:18:18+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,OTHER_OFFICIAL_DOCUMENTS,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000083100120000031/c-12312019x10k.htm
257191,549300LDYZKK9X53P769,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-02T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-05-05T01:51:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2019-07-19T00:33:00.000Z,5493001KJTIIGC8Y1R12,PARTIALLY_CORROBORATED,SUPPORTING_DOCUMENTS,
257217,549300LEB516FOEJAD44,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2018-07-18T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2017-10-30T22:07:00.000Z,2022-07-21T18:37:00.000Z,LAPSED,2022-05-27T20:19:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
257464,549300LG4555T2NE4W13,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2016-01-01T00:00:00Z,2016-12-31T00:00:00Z,ACCOUNTING_PERIOD,2017-10-02T00:00:00Z,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,,,,,2016-05-05T01:50:00Z,2023-07-31T17:11:36.903Z,LAPSED,2019-07-19T00:36:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
257620,549300LHE1XM0TPTWE35,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2016-01-01T00:00:00.000Z,2016-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-19T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-05-05T01:52:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2019-07-19T00:35:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
257791,549300LIOUNFGDJSG323,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_DIRECTLY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-24T16:25:23+00:00,PUBLISHED,2025-05-27T14:17:04+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,https://www.ffiec.gov/npw/Institution/Profile/1951350?dt=20170701
257792,549300LIOUNFGDJSG323,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-24T16:25:23+00:00,PUBLISHED,2025-05-27T14:17:04+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,https://www.ffiec.gov/npw/Institution/Profile/1951350?dt=20170701
258046,549300LKHVLWE87ZDI43,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-02T13:04:24+00:00,PUBLISHED,2025-05-27T14:17:03+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
258051,549300LKIBYFZWKR0H58,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-23T09:23:35+00:00,PUBLISHED,2025-05-27T14:16:56+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
258179,549300LLM3SG98YTOJ75,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-09-27T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-25T11:41:39+00:00,PUBLISHED,2025-05-27T14:09:02+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,https://www.ffiec.gov/npw/Institution/Profile/1951350?dt=20170701
258315,549300LMKUT470YTPE57,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2021-01-01T00:00:00+00:00,2021-12-31T00:00:00+00:00,ACCOUNTING_PERIOD,2017-10-02T00:00:00+00:00,,RELATIONSHIP_PERIOD,,,,ACCOUNTING_STANDARD,US_GAAP,,,,2016-05-05T00:00:00+00:00,2024-04-29T13:01:25+00:00,PUBLISHED,2025-05-27T14:18:03+00:00,529900T8BM49AURSDO55,ENTITY_SUPPLIED_ONLY,OTHER_OFFICIAL_DOCUMENTS,
258435,549300LNIIRTQXVZF031,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2020-07-21T00:00:00Z,,RELATIONSHIP_PERIOD,2020-01-01T00:00:00Z,2020-12-31T00:00:00Z,ACCOUNTING_PERIOD,,,,,,,,,2020-06-16T14:30:00Z,2022-07-21T18:37:00Z,LAPSED,2022-05-27T20:19:00Z,52990034RLKT0WSOAM90,ENTITY_SUPPLIED_ONLY,SUPPORTING_DOCUMENTS,
258617,549300LONF6NY2BCKG36,LEI,6SHGI4ZSSLCXXQSBB395,LEI,IS_ULTIMATELY_CONSOLIDATED_BY,ACTIVE,2017-01-01T00:00:00.000Z,2017-12-31T00:00:00.000Z,ACCOUNTING_PERIOD,2017-10-02T00:00:00.000Z,,RELATIONSHIP_PERIOD,,,,,,,,,2016-05-05T01:53:00.000Z,2023-07-31T17:34:15.017Z,LAPSED,2019-07-19T00:36:00.000Z,5493001KJTIIGC8Y1R12,PARTIALLY_CORROBORATED,SUPPORTING_DOCUMENTS,
